<<<<<<< Updated upstream
[
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "religion",
   "instruction": "That’s some ‘Christian’ woman right there!",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "religion",
   "instruction": "#PayalRohtagi @TwitterIndia u r vry soft on ISLAMIC terrorism,islamic hatred towards othr communities..u nvr suspnd MUSLIM acounts why???? ar all yr employees MUSLIMS??I DOUBT",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "religion",
   "instruction": "@Agha_Memnun @BreitbartNews This is what Christians and other non Muslims have had to deal with for 1400 years in the Middle East.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "religion",
   "instruction": ".Know what bothers me? Democrats will support Clinton for Waco, &amp; say, \"it's sad what happened but those RADICAL Christians had to go.\" But they'll turn around &amp; say that folks like this aren't radical, or demand you don't marginalize them. I wish they were at LEAST consistent.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "religion",
   "instruction": "#Hinduphobia_in_Arab U have religious sharia law &amp; no freedom of religion to other non-Muslim . U have religious Umma not us. U pray for Muslim brotherhood &amp; We pray for humanity U never speak against genocide due Islamic terrorism Ur silence is cause all “Islamophoba” not us",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "religion",
   "instruction": "WHY are so many of you idiots getting Ganesha tattoos and nobody even cares. If some non Muslim got an Allah tattoo or something then everyone would be mad",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "religion",
   "instruction": "It's because the BLM Antifa & other Radical Protesters are immune from the Chinese Virus we all know that by now The only ones that catch the Chinese Virus are Christians Republicans &amp; all other American that don't support the Far Left Marxis agenda",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "religion",
   "instruction": "Like kids cages, all Mexicans are racist, the Muslim ban and good people on both sides? lol you useful idiots just rinse and repeat the BS CNN tells you is the truth lol .... low info minds are easy to control",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "religion",
   "instruction": "OK, remind me once more...I'm an inconsistent, evil Christian because I won't support this kind of radical leftist insanity? Just trying to keep up with things. (BTW, another good reason we shouldn't have the DoE anyway).",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "religion",
   "instruction": "Congress wants to break India once again... - by support radical Muslims group - provides safety and service to Christians massinory.. - divide hindu by caste like fight between bramin-dalit.. - always oppose one nation one flag theory, like J&amp;K (applied there 35A or 370)",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "religion",
   "instruction": "@AalawOfficial According to your own canon, your prophet is a pedophile, murderer, rapist, caravan robber, slave trader, sexist and bigot.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "religion",
   "instruction": "Look jihadi your religion is teaching to save convicted terrorists like Yakub Memon. Muslims are loyal only to jihad &amp; terrorists. Biggest curse on this world &amp; humanity. #IslamicTerrorism @rishibagree @RiseofBurnol https://twitter.com/imMAK02/status/1182223924303556608",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "religion",
   "instruction": "So ideological. No Nuance. Just hatred. Ideas are not good or evil. Everything has ups and downs. Like with Muslims. Are some Muslims extremist and idiots? Yes. Are most of them normal people living their lifes? Yes. You can find idiots in all walks of life and spectrum of ideas",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "religion",
   "instruction": "Trump is an idiot. He thinks Finland is part of Russia. Didn’t know that England was a nuclear country. Told China it was ok to put a million Muslims in concentration camps. That you support him doesn’t speak highly of you.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "religion",
   "instruction": "1. Why do temples own property ? 2. Why do they get to sell at thier discretion (sell every time someone needs a holiday, it's not like they even spend anything to help the general public) 3. You racist idiots will complain later if a Muslim purchases at auction legally.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "religion",
   "instruction": "If you had read my timeliness you would have seen that not only i'm a MUSLIM but I don't deal with idiots like yourself. You are too dumb to have any intellectual discussion Name calling is a sign of low emotional intelligence and yours is in the sewer.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "religion",
   "instruction": "Iran Sentences Christian Woman to 10 Lashes, Prison for Protesting Downed Airplane - Michael Foust https://www.christianheadlines.com/contributors/michael-foust/iran-sentences-christian-woman-to-10-lashes-prison-for-protesting-downed-airplane.html via @christianhlines Yes that is horrible and Iran is a human rights violater but so is China and the Democratic party !",
